year,month,County,BI_mean,BI_max,surveys
2010,12,金門縣,0.19828571428571426,1.388,7
2010,12,雲林縣,0.6668205128205128,3.921,78
2010,12,高雄市,2.611895104895105,40.0,1287
2011,1,南投縣,0.38095238095238093,4.0,84
2011,1,嘉義市,0.39473684210526316,3.75,19
2011,1,嘉義縣,0.0,0.0,63
2011,1,基隆市,0.9664516129032258,14.0,31
2011,1,宜蘭縣,0.11041000000000001,2.0,100
2011,1,屏東縣,1.6888474576271186,8.0,118
2011,1,彰化縣,0.7390399999999999,6.0,75
2011,1,新北市,0.46558646616541355,6.0,133
2011,1,新竹市,1.68625,8.0,76
2011,1,新竹縣,0.39399999999999996,4.0,59
2011,1,桃園市,0.022099447513812154,4.0,362
2011,1,澎湖縣,0.05714285714285714,2.0,35
2011,1,臺中市,0.3950275229357798,3.846,109
2011,1,臺北市,0.508,8.0,190
2011,1,臺南市,0.36136405529953913,6.0,217
2011,1,臺東縣,2.7291499999999997,14.0,40
2011,1,花蓮縣,0.2077922077922078,8.0,77
2011,1,苗栗縣,2.0,4.0,26
2011,1,連江縣,0.0,0.0,4
2011,1,金門縣,0.0,0.0,7
2011,1,雲林縣,0.5335679012345679,4.0,81
2011,1,高雄市,2.1457271028037384,34.0,535
2011,2,南投縣,0.2857142857142857,4.0,84
2011,2,嘉義市,0.22727272727272727,1.25,22
2011,2,嘉義縣,0.0,0.0,61
2011,2,基隆市,0.46153846153846156,2.0,26
2011,2,宜蘭縣,0.19879775280898873,6.0,89
2011,2,屏東縣,1.1499418604651162,4.316,86
2011,2,彰化縣,0.8108108108108109,4.0,74
2011,2,新北市,0.419463768115942,10.0,138
2011,2,新竹市,0.9826271186440678,6.0,59
2011,2,新竹縣,0.3074754098360656,3.508,61
2011,2,桃園市,0.14148,2.0,225
2011,2,澎湖縣,0.0,0.0,23
2011,2,臺中市,0.711123595505618,7.407,89
2011,2,臺北市,0.16597191011235954,4.0,178
2011,2,臺南市,0.8917098039215686,13.725,510
2011,2,臺東縣,3.3684210526315788,32.0,57
2011,2,花蓮縣,0.06666666666666667,2.0,60
2011,2,苗栗縣,2.2857142857142856,6.0,28
2011,2,連江縣,0.0,0.0,5
2011,2,金門縣,0.9582857142857143,3.448,7
2011,2,雲林縣,0.6112048192771083,4.0,83
2011,2,高雄市,1.0657842931937171,34.0,955
2011,3,南投縣,0.5768837209302325,6.0,86
2011,3,嘉義市,0.5208333333333334,3.75,24
2011,3,嘉義縣,0.0,0.0,59
2011,3,基隆市,0.4827586206896552,4.0,29
2011,3,宜蘭縣,0.10089215686274511,2.0,102
2011,3,屏東縣,1.620804469273743,9.523,179
2011,3,彰化縣,0.7048076923076924,8.0,78
2011,3,新北市,0.7092042253521126,10.0,142
2011,3,新竹市,1.1781688311688312,6.0,77
2011,3,新竹縣,0.6239827586206897,4.0,58
2011,3,桃園市,0.04985337243401759,2.0,341
2011,3,澎湖縣,0.0,0.0,23
2011,3,臺中市,0.9670727272727273,5.555,110
2011,3,臺北市,0.23282716049382718,6.896,162
2011,3,臺南市,0.8775705368289638,16.0,801
2011,3,臺東縣,3.037301369863014,46.0,73
2011,3,花蓮縣,0.14285714285714285,4.0,56
2011,3,苗栗縣,2.915756756756757,8.0,37
2011,3,連江縣,0.0,0.0,4
2011,3,金門縣,0.2644285714285714,1.851,7
2011,3,雲林縣,0.459986301369863,4.0,73
2011,3,高雄市,1.3301877481565514,24.0,1763
2011,4,南投縣,0.6923076923076923,6.0,78
2011,4,嘉義市,0.3472222222222222,3.75,18
2011,4,嘉義縣,0.030265822784810128,1.785,79
2011,4,基隆市,0.7960999999999999,4.0,30
2011,4,宜蘭縣,0.17679166666666668,3.333,96
2011,4,屏東縣,2.447034722222222,9.677,144
2011,4,彰化縣,0.8996329113924051,6.0,79
2011,4,新北市,0.6474461538461539,20.0,130
2011,4,新竹市,1.3969605263157894,6.0,76
2011,4,新竹縣,0.4406129032258065,4.0,62
2011,4,桃園市,0.11414400000000001,5.454,250
2011,4,澎湖縣,0.25,6.0,24
2011,4,臺中市,1.3385533980582525,7.547,103
2011,4,臺北市,0.35826086956521735,8.0,207
2011,4,臺南市,0.7415051903114186,15.384,578
2011,4,臺東縣,2.6473625,28.0,80
2011,4,花蓮縣,0.19047619047619047,8.0,63
2011,4,苗栗縣,2.718972222222222,6.0,36
2011,4,連江縣,0.0,0.0,5
2011,4,金門縣,0.5565714285714286,3.896,7
2011,4,雲林縣,0.8332328767123288,6.0,73
2011,4,高雄市,1.5650592160133445,20.0,1199
2011,5,南投縣,0.9529871794871795,10.0,78
2011,5,嘉義市,0.625,7.5,24
2011,5,嘉義縣,0.0,0.0,76
2011,5,基隆市,0.9047619047619048,8.0,42
2011,5,宜蘭縣,0.23334375,3.773,96
2011,5,屏東縣,4.839345864661654,28.07,133
2011,5,彰化縣,1.1566829268292682,6.0,82
2011,5,新北市,0.7593483870967742,12.0,155
2011,5,新竹市,1.4313529411764705,8.333,34
2011,5,新竹縣,2.85275,98.039,60
2011,5,桃園市,0.3191489361702128,22.0,94
2011,5,澎湖縣,0.15720833333333334,3.773,24
2011,5,臺中市,1.4555714285714285,5.769,98
2011,5,臺北市,0.9905204081632653,23.333,98
2011,5,臺南市,3.6123021739130436,50.0,460
2011,5,臺東縣,2.9577464788732395,44.0,71
2011,5,花蓮縣,0.0,0.0,70
2011,5,苗栗縣,2.8811764705882354,8.0,34
2011,5,連江縣,0.0,0.0,5
2011,5,金門縣,0.709625,2.0,8
2011,5,雲林縣,0.6811294117647059,4.0,85
2011,5,高雄市,2.93205375,56.0,800
2011,6,南投縣,0.9324788732394367,4.285,71
2011,6,嘉義市,0.19736842105263158,1.25,19
2011,6,嘉義縣,0.02682608695652174,1.851,69
2011,6,基隆市,0.8627272727272728,4.0,44
2011,6,宜蘭縣,0.44025,4.0,108
2011,6,屏東縣,4.250653645833333,34.482,384
